anime_id,name,type,episodes,rating,members
548,Wonderful Days,Movie,1,7.17,23422
550,Yu☆Gi☆Oh!,TV,27,7.29,89243
551,Grappler Baki: Saidai Tournament-hen,TV,24,7.46,13584
552,Digimon Adventure,TV,54,7.89,182208
553,Yami no Matsuei,TV,13,7.23,34177
554,Koutetsu Tenshi Kurumi,TV,24,6.92,15653
555,Koutetsu Tenshi Kurumi 2,TV,12,6.41,8094
556,Koutetsu Tenshi Kurumi Zero,OVA,3,6.21,3896
557,Koutetsu Tenshi Kurumi Encore,OVA,4,6.85,4734
558,Major S2,TV,26,8.41,30689
559,RahXephon Interlude: Her and Herself/Thatness and Thereness,OVA,1,6.5,5090
560,Soukyuu no Fafner: Right of Left - Single Program,Special,1,7.49,9482
561,Sakura Taisen,TV,25,7.01,11293
562,Sakura Taisen: Le Nouveau Paris,OVA,3,6.59,1608
563,DNA²,TV,12,6.85,23140
564,Puni Puni☆Poemii,OVA,2,6.68,21987
565,Steamboy,Movie,1,7.45,40812
566,Tetsuwan Birdy,OVA,4,7.22,13855
567,The Big O,TV,26,7.57,45843
568,Bubblegum Crisis Tokyo 2040,TV,26,7.19,20079
569,Musekinin Kanchou Tylor,TV,26,7.97,19841
570,Jin-Rou,Movie,1,7.87,62464
571,Moldiver,OVA,6,6.25,1584
572,Kaze no Tani no Nausicaä,Movie,1,8.47,143273
573,Saber Marionette J,TV,25,7.45,17561
574,Rean no Tsubasa,ONA,6,5.89,2228
576,Magikano,TV,13,6.53,22664
577,Kagihime Monogatari Eikyuu Alice Rinbukyoku,TV,13,6.35,5623
578,Hotaru no Haka,Movie,1,8.58,174878
579,Battle Programmer Shirase,TV,15,7.07,22292
580,Kogepan,TV,10,7.04,4436
581,Honoo no Labyrinth,OVA,2,6.38,5958
582,Sexy Commando Gaiden: Sugoiyo!! Masaru-san,TV,48,7.9,6473
584,Noein: Mou Hitori no Kimi e,TV,24,7.74,56244
585,Mimi wo Sumaseba,Movie,1,8.32,94435
586,Ayakashi: Japanese Classic Horror,TV,11,7.61,34938
587,Hanbun no Tsuki ga Noboru Sora,TV,6,7.69,65125
588,Itsudatte My Santa!,OVA,2,6.2,8206
589,Ginga Nagareboshi Gin,TV,21,8.14,10575
590,Kage kara Mamoru!,TV,12,6.73,17136
591,Amaenaide yo!!,TV,12,6.67,48939
592,PopoloCrois,TV,26,7.2,1065
593,Mugen no Ryvius,TV,26,7.59,22714
594,Naruto: Takigakure no Shitou - Ore ga Eiyuu Dattebayo!,Special,1,6.83,52264
595,X OVA,OVA,1,6.96,8405
596,Chobits: Chibits,Special,1,7.1,35513
597,Neko no Ongaeshi,Movie,1,7.98,92499
598,Jinzou Ningen Kikaider The Animation,TV,13,7.09,5881
599,Yuugen Kaisha,OVA,4,6.57,2370
600,Legend of Duo,TV,12,5.13,6991
601,Nekojiru-sou,OVA,1,7.46,34568
602,KO Seiki Beast Sanjuushi,OVA,7,6.73,1194
603,Futari wa Precure,TV,49,6.99,17671
604,Mahou no Stage Fancy Lala,TV,26,7.18,5991
605,Tenshi ni Narumon!,TV,26,6.91,3847
606,Kazemakase Tsukikage Ran,TV,13,7.18,7893
607,Otogi Juushi Akazukin,TV,39,7.09,3847
608,Sakura Taisen: Katsudou Shashin,Movie,1,6.55,4010
609,Saishuu Heiki Kanojo: Another Love Song,OVA,2,7.21,12239
610,Popotan,TV,12,6.46,15230
611,Platonic Chain,TV,24,5.82,1091
612,PetoPeto-san,TV,13,6.63,3956
613,Onmyou Taisenki,TV,52,7.28,3945
614,Okusama wa Mahou Shoujo,TV,13,6.43,5098
615,Nurse Witch Komugi-chan Magikarte,OVA,5,6.77,9895
616,Nurse Angel Ririka SOS,TV,35,6.83,1390
617,Juubee Ninpuuchou,Movie,1,7.67,55697
618,Juubee Ninpuuchou: Ryuuhougyoku-hen,TV,13,6.78,22860
619,Ninja Ryuukenden,OVA,1,5.81,2281
620,Mermaid Forest,TV,13,7.16,14073
621,Night Walker: Mayonaka no Tantei,TV,12,7.09,11143
622,Natsu-iro no Sunadokei,OVA,2,6.71,6327
623,Shichinin no Nana,TV,25,6.91,2915
624,Mouse,TV,12,6.17,10979
625,Moekan The Animation,OVA,3,5.81,1859
626,Mamotte Shugogetten!,TV,22,6.79,4995
627,Major S1,TV,26,8.42,41061
629,Mahoutsukai Tai! OVA,OVA,6,7.26,4460
630,Mahoutsukai Tai!,TV,13,6.95,5328
631,Mahoromatic Summer Special,Special,1,7.26,7945
632,Mahoromatic End Year Special,Special,1,7.07,4783
633,Legend of Basara,TV,13,7.47,6033
634,Koi Kaze,TV,13,7.34,41250
635,Juubee-chan: Lovely Gantai no Himitsu,TV,13,6.73,11531
636,Juubee-chan 2: Siberia Yagyuu no Gyakushuu,TV,13,6.99,6733
637,Iketeru Futari,TV,16,6.78,11933
641,Ichigo 100% Special 2,Special,1,7.01,13562
642,Ichigo 100%: Koi ga Hajimaru?! Satsuei Gasshuku - Yureru Kokoro ga Higashi e Nishi e,Special,1,7.02,13415
644,Hachimitsu to Clover Specials,Special,2,7.85,21164
645,Hikaru no Go: Journey to the North Star Cup,Special,1,8.09,13901
646,Haunted Junction,TV,12,6.87,2504
647,Harukanaru Toki no Naka de: Ajisai Yumegatari,OVA,2,6.44,2253
648,Tsuki wa Higashi ni Hi wa Nishi ni: Operation Sanctuary,TV,13,6.27,5200
649,Hanaukyou Maid-tai: La Verite,TV,12,6.91,14069
650,Gunsmith Cats,OVA,3,7.27,15176
651,Green Green Thirteen: Erolutions,OVA,1,6.26,17805
652,Galaxy Angel Z,TV,9,7.29,6616
653,Galaxy Angel 3,TV,26,7.44,6244
654,Galaxy Angel 3 Specials,Special,2,7.37,2574
655,Galaxy Angel 4,TV,13,7.37,5046
656,Air in Summer,Special,2,7.47,29514
658,Touhai Densetsu Akagi: Yami ni Maiorita Tensai,TV,26,8.02,48127
659,Azumanga Daioh: Gekijou Tanpen,Special,1,7.11,28941
660,Denshin Mamotte Shugogetten,OVA,8,6.64,2372
661,Elf-ban Kakyuusei: Anata dake wo Mitsumete...,OVA,4,6.45,1849
664,Fullmetal Alchemist: Reflections,Special,1,7.39,24987
665,JoJo no Kimyou na Bouken: Adventure,OVA,7,7.22,20337
666,JoJo no Kimyou na Bouken,OVA,6,7.47,24523
667,Kashimashi: Girl Meets Girl,TV,12,6.81,32198
668,Koi Koi 7,TV,13,5.96,10399
669,Kujibiki Unbalance,OVA,3,6.21,8291
670,Lamune,TV,12,6.95,28716
671,Lemon Angel Project,TV,13,6.8,5763
673,Mai-HiME Specials,Special,27,7.06,9210
675,One: Kagayaku Kisetsu e,OVA,4,5.24,2285
676,Refrain Blue,OVA,3,5.97,1181
677,Sentimental Journey,TV,12,6.55,1412
678,Shadow Skill: Eigi,TV,26,7.24,7977
679,Shadow Skill (1996),OVA,3,6.75,3210
681,Tenbatsu Angel Rabbie☆,OVA,1,5.27,1192
682,Otogi Story Tenshi no Shippo,TV,12,6.66,9099
683,Otogi Story Tenshi no Shippo Specials,OVA,2,6.58,1270
684,Tenshi no Shippo Chu!,TV,11,6.64,3674
685,To Heart: Remember My Memories,TV,13,6.57,5752
686,To Heart: Remember My Memories Specials,Special,7,6.27,2198
687,Tokyo Mew Mew,TV,52,7.04,67936
688,Uta Kata,TV,12,6.88,16688
689,Uta Kata Special,Special,1,7.09,4385
690,Kyuuketsuhime Miyu (TV),TV,26,7.24,21550
691,Yawara!,TV,124,7.63,6437
692,Dousou Kai,OVA,4,5.96,1047
693,Burn Up Scramble,TV,12,6.34,5899
694,Canvas 2: Niji-iro no Sketch,TV,24,6.91,19491
695,Canvas: Sepia-iro no Motif,OVA,2,5.81,5464
696,Tenchi Muyou!,TV,26,7.54,38372
704,Kanon Kazahana,Special,1,6.9,9693
705,Chou Henshin Cosprayers vs. Ankoku Uchuu Shougun the Movie,Movie,1,4.88,1650
706,Comic Party Revolution,TV,13,6.68,6690
707,Comic Party Specials,Special,4,6.54,2669
708,Patapata Hikousen no Bouken,TV,26,7.59,2629
709,Mujin Wakusei Survive,TV,52,7.72,11684
710,Rec,TV,9,7.46,68951
711,Uchuu Senkan Yamato (Movie),Movie,1,7.04,2154
712,Zoids Genesis,TV,50,7.38,9559
713,Air Movie,Movie,1,7.39,44179
714,High School! Kimengumi,TV,86,7.45,1316
715,Yume de Aetara,OVA,3,6.66,2703
718,Yume de Aetara (TV),TV,16,6.64,3821
719,Ai no Kusabi,OVA,2,7.37,20964
721,Princess Tutu,TV,38,8.23,73218
722,Baby☆Love,OVA,1,6.45,3708
723,Candy Candy (Movie),Movie,1,6.84,2110
724,Enzai,OVA,2,5.55,13711
725,First Kiss Monogatari,OVA,1,5.21,1878
727,Kingyo Chuuihou!,TV,54,6.91,992
729,Hiatari Ryoukou!,TV,48,7.2,1527
730,Houkago no Shokuinshitsu,OVA,2,5.23,4550
731,Interstella5555: The 5tory of The 5ecret 5tar 5ystem,Music,1,8.17,31464
732,Vampire Hunter D,Movie,1,7.26,42377
733,Kizuna,OVA,2,6.46,6547
734,Kizuna: Koi no kara Sawagi,OVA,1,6.94,4127
736,Keiraku no Houteishiki Level-C,OVA,1,6.01,9478
738,MÄR,TV,102,7.42,28968
740,Bishoujo Senshi Sailor Moon R,TV,43,7.74,73305
741,Sensitive Pornograph,OVA,1,7.06,27518
743,Umi ga Kikoeru,Special,1,6.96,25671
744,Trouble Chocolate,TV,20,6.69,2747
746,Papa to Kiss in the Dark,OVA,2,6.47,28620
747,Haru wo Daite Ita,OVA,2,6.99,15269
748,True Love Story,OVA,3,6.24,3409
749,Nanami-chan,TV,12,6.4,828
750,Binchou-tan,TV,12,7.0,6960
751,Bomberman Jetters,TV,52,7.16,1876
752,Osakana wa Ami no Naka,OVA,1,5.12,5435
753,Chijoku Shinsatsushitsu,OVA,2,6.38,2825
754,Yuki no Joou,TV,36,7.19,2228
755,Boku no Sexual Harassment,OVA,3,5.96,9980
756,School Days ONA,ONA,1,6.24,21104
757,Kaze wo Mita Shounen,Movie,1,6.86,3551
758,RahXephon: Pluralitas Concentio,Movie,1,7.16,10524
759,Tokyo Godfathers,Movie,1,8.32,89424
760,Tenjou Tenge: The Past Chapter,Movie,1,7.16,15718
761,Naruto: Akaki Yotsuba no Clover wo Sagase,Special,1,6.55,47587
762,Bleach: Memories in the Rain,Special,1,7.21,78111
763,Zoids,TV,67,7.48,27614
764,Zoids Shinseiki/Zero,TV,26,7.45,16381
765,Chou Henshin Cosprayers Specials,Special,3,5.13,1480
766,Kishin Houkou Demonbane,OVA,1,6.21,7024
767,Burn Up!,OVA,1,6.24,4184
769,Burn Up! W,OVA,4,6.5,5750
770,Pale Cocoon,OVA,1,7.53,44030
771,Ginyuu Mokushiroku Meine Liebe Wieder,TV,13,6.84,4985
773,Tenamonya Voyagers,OVA,4,6.3,1755
776,Nanaka 6/17,TV,12,6.75,5702
777,Hellsing Ultimate,OVA,10,8.59,297454
779,Detective Conan Movie 01: The Timed Skyscraper,Movie,1,7.98,28947
780,Detective Conan Movie 02: The Fourteenth Target,Movie,1,8.0,26284
781,Detective Conan Movie 03: The Last Wizard of the Century,Movie,1,8.16,26799
782,Gasaraki,TV,25,6.74,10770
783,Miami Guns,TV,13,6.64,2765
785,Otaku no Video,OVA,2,7.22,13885
786,Pugyuru,TV,13,5.92,2513
788,Eiken: Eikenbu yori Ai wo Komete,OVA,2,4.65,15764
789,Shinigami no Ballad.,TV,6,7.05,32297
790,Ergo Proxy,TV,23,8.03,265005
791,Arion,Movie,1,6.37,2415
792,Ranma ½: Kessen Tougenkyou! Hanayome wo Torimodose!,Movie,1,7.52,12418
793,xxxHOLiC Movie: Manatsu no Yoru no Yume,Movie,1,8.04,41547
795,Oniisama e...,TV,39,7.88,11424
796,Mahoujin Guru Guru Movie,Movie,1,7.11,826
797,Hanaukyou Maid-tai OVA,OVA,3,6.82,6586
798,Yomigaeru Sora: Rescue Wings,TV,12,7.53,6871
799,Kokoro Toshokan,TV,13,6.62,3748
800,NieA Under 7,TV,13,6.99,16711
801,Ghost in the Shell: Stand Alone Complex 2nd GIG,TV,26,8.57,113993
807,Tsubasa Chronicle: Tori Kago no Kuni no Himegimi,Movie,1,7.39,33633
808,Bakuretsu Hunters OVA,OVA,3,6.72,3686
810,Android Ana Maico 2010,TV,24,6.6,1896
811,I&#039;&#039;s Pure,OVA,6,7.05,17276
812,Chikyuu Shoujo Arjuna,TV,13,6.98,17520
813,Dragon Ball Z,TV,291,8.32,375662
814,Prince of Tennis: Atobe&#039;s Gift,Movie,1,7.63,10567
815,Prince of Tennis: The Two Samurai The First Game,Movie,1,7.47,14249
816,Nanako Kaitai Shinsho,OVA,6,5.79,6733
817,Tactical Roar,TV,13,6.55,6479
818,Sakura Tsuushin,OVA,12,6.33,7342
819,Boku wa Imouto ni Koi wo Suru,OVA,1,6.57,26923
820,Ginga Eiyuu Densetsu,OVA,110,9.11,80679
821,Initial D Battle Stage,OVA,1,7.63,13633
822,Initial D Extra Stage,OVA,2,7.48,15363
823,Virgin Night,OVA,1,6.55,2171
824,Guardian Hearts,OVA,6,6.01,5409
825,King of Fighters: Another Day,ONA,4,6.47,8497
827,Uba,OVA,2,6.0,2437
828,Jinshin Yuugi,OVA,2,5.97,1127
830,Sexfriend,OVA,2,6.79,9174
831,Chicchana Yukitsukai Sugar,TV,24,7.19,14955
832,Ginsoukikou Ordian,TV,24,5.93,1304
833,Choujuushin Gravion,TV,13,6.5,8364
834,Bleach: The Sealed Sword Frenzy,Special,1,7.05,73241
835,Sister Princess: Re Pure,TV,13,6.37,5782
836,Sister Princess,TV,26,6.58,14714
837,Kyou no 5 no 2,OVA,4,7.33,22431
838,Narutaru: Mukuro Naru Hoshi Tama Taru Ko,TV,13,6.28,18031
839,Samurai Spirits 2: Asura Zanmaden,OVA,2,6.3,1317
840,Narue no Sekai,TV,12,6.7,11544
841,Colorful,TV,16,6.28,13960
842,Ushio to Tora,OVA,10,7.23,6086
844,Konjiki no Gash Bell!!: 101 Banme no Mamono,Movie,1,7.41,4425
845,Kiba,TV,51,7.43,47651
846,School Rumble Ni Gakki,TV,26,8.15,93095
848,Jinki:Extend OVA,OVA,1,6.35,1985
849,Suzumiya Haruhi no Yuuutsu,TV,14,8.06,428569
850,Gakuen Heaven,TV,13,6.8,34787
851,Kyou kara Ore wa!!,OVA,10,8.15,7954
852,Gokinjo Monogatari,TV,50,7.56,7279
853,Ouran Koukou Host Club,TV,26,8.39,422271
854,Soul Link,TV,12,6.26,14641
855,Strawberry Panic,TV,26,7.45,72790
856,Utawarerumono,TV,26,7.78,91034
857,Air Gear,TV,25,7.69,194611
858,Gunparade Orchestra,TV,24,6.06,2816
859,Digimon Savers,TV,48,7.1,41021
860,Makai Senki Disgaea,TV,12,6.9,30146
861,xxxHOLiC,TV,24,8.11,150872
863,Joshikousei: Girl&#039;s High,TV,12,6.69,22982
864,Mobile Suit Gundam Seed MSV Astray,OVA,2,6.46,7336
865,Kikou Senki Dragonar,TV,48,6.86,1961
866,Slayers Premium,Movie,1,7.32,13008
867,Slayers Gorgeous,Movie,1,7.42,12755
868,Slayers Great,Movie,1,7.41,12760
869,Slayers Return,Movie,1,7.42,12909
870,Dragon Half,OVA,2,7.05,11596
872,Mahou Shoujo-tai Arusu,TV,40,7.24,16571
873,.hack//Roots,TV,26,7.06,50480
874,Digimon Tamers,TV,51,7.65,94391
875,Mind Game,Movie,1,7.88,32756
876,Street Fighter II V,TV,29,7.16,14002
877,Nana,TV,47,8.55,197256
878,Zegapain,TV,26,7.47,20644
879,Simoun,TV,26,7.56,24664
880,Aa! Megami-sama!: Sorezore no Tsubasa,TV,22,7.69,42026
881,Green Green OVA,OVA,1,6.12,21620
882,Yuu☆Yuu☆Hakusho (Movie),Movie,1,6.97,13904
883,Yuu☆Yuu☆Hakusho: Meikai Shitou-hen - Honoo no Kizuna,Movie,1,7.34,13775
884,Shin Angyo Onshi,Movie,1,7.0,13231
885,Tenshi no Tamago,OVA,1,7.56,35634
886,Amaenaide yo!! Katsu!!,TV,12,6.89,33573
887,Megami Kouhosei Special Curriculum,OVA,1,6.46,3710
888,Megami Kouhosei,TV,12,6.55,14757
889,Black Lagoon,TV,12,8.17,332562
890,Yuusha-Ou GaoGaiGar,TV,49,7.96,10031
891,Dragon Ball Movie 2: Majinjou no Nemuri Hime,Movie,1,7.03,27194
892,Dragon Ball Movie 3: Makafushigi Daibouken,Movie,1,7.09,25740
893,Dragon Ball Movie 4: Saikyou e no Michi,Movie,1,7.33,26104
894,Dragon Ball Z Movie 01: Ora no Gohan wo Kaese!!,Movie,1,6.93,57623
895,Dragon Ball Z Movie 02: Kono Yo de Ichiban Tsuyoi Yatsu,Movie,1,6.89,53765
896,Dragon Ball Z Movie 03: Chikyuu Marugoto Choukessen,Movie,1,6.99,57840
897,Dragon Ball Z Movie 04: Super Saiyajin da Son Gokuu,Movie,1,6.84,51924
898,Dragon Ball Z Movie 05: Tobikkiri no Saikyou tai Saikyou,Movie,1,7.24,59207
899,Dragon Ball Z Movie 06: Gekitotsu!! 100-oku Power no Senshi-tachi,Movie,1,7.09,55789
900,Dragon Ball Z Movie 07: Kyokugen Battle!! Sandai Super Saiyajin,Movie,1,7.14,52690
901,Dragon Ball Z Movie 08: Moetsukiro!! Nessen Ressen Chougekisen,Movie,1,7.62,65953
902,Dragon Ball Z Movie 09: Ginga Girigiri!! Bucchigiri no Sugoi Yatsu,Movie,1,7.36,51083
903,Dragon Ball Z Movie 10: Kiken na Futari! Super Senshi wa Nemurenai,Movie,1,7.11,54947
904,Dragon Ball Z Movie 11: Super Senshi Gekiha!! Katsu no wa Ore da,Movie,1,6.28,49949
905,Dragon Ball Z Movie 12: Fukkatsu no Fusion!! Gokuu to Vegeta,Movie,1,7.72,56994
906,Dragon Ball Z Movie 13: Ryuuken Bakuhatsu!! Goku ga Yaraneba Dare ga Yaru,Movie,1,7.54,50607
907,Princess Princess,TV,12,7.16,38778
908,Fullmetal Alchemist: Premium Collection,OVA,3,7.45,44313
909,Geneshaft,TV,13,6.49,8643
910,Himawari!,TV,13,6.45,15549
911,Konjiki no Gash Bell!!: Mecha Vulkan no Raishuu,Movie,1,7.24,3630
912,Ninku,TV,55,7.15,2424
913,Kakutou Bijin Wulong,TV,25,6.78,3322
914,Ike! Ina-chuu Takkyuubu,TV,26,7.7,7988
915,Ginga Densetsu Weed,TV,26,7.31,7484
916,Tokkou,TV,13,6.71,30836
917,Riding Bean,OVA,1,7.16,6547
918,Gintama,TV,201,9.04,336376
919,Ray The Animation,TV,13,6.81,7756
920,Nurse Witch Komugi-chan Magikarte Special,Special,1,6.59,3397
921,Nurse Witch Komugi-chan Magikarte Z,OVA,2,6.82,3986
924,Transformers: Choujin Master Force,TV,47,6.85,1574
925,Transformers Headmasters,TV,35,6.69,1768
926,Transformers Victory,TV,44,6.83,1418
927,Transformers Superlink,TV,51,6.38,2691
928,Transformers Galaxy Force,TV,52,6.75,2790
929,Aura Battler Dunbine,TV,49,7.14,3694
930,Densetsu Kyojin Ideon,TV,39,7.1,5517
932,Ichigeki Sacchuu!! Hoihoi-san,OVA,1,6.2,5404
933,Dai Mahou Touge,OVA,4,7.09,19555
934,Higurashi no Naku Koro ni,TV,26,8.17,359494
935,Witchblade,TV,24,7.4,64697
936,Naruto Movie 2: Dai Gekitotsu! Maboroshi no Chiteiiseki Dattebayo!,Movie,1,6.99,97308
937,Appleseed,OVA,1,6.79,16552
938,Shin Getter Robo tai Neo Getter Robo,OVA,4,7.18,2339
940,Inukami!,TV,26,7.4,47882
941,Renkin San-kyuu Magical? Pokaan,TV,12,7.11,17273
942,Nishi no Yoki Majo: Astraea Testament,TV,13,6.91,11042
943,Yume Tsukai,TV,12,6.57,5719
944,The Third: Aoi Hitomi no Shoujo,TV,24,7.4,14304
949,Top wo Nerae! Gunbuster,OVA,6,7.97,51724
950,Street Fighter Alpha: Generations,Movie,1,6.6,8906
951,Chibi Maruko-chan,TV,142,7.86,4739
952,Magical Nyan Nyan Taruto,TV,12,6.44,3693
953,Jyu Oh Sei,TV,11,7.41,44766
956,Daikuu Maryuu Gaiking,TV,44,7.02,919
957,Saiunkoku Monogatari,TV,39,8.06,50951
958,HeatGuy J,TV,25,7.34,10727
959,Shin Chou Kyou Ryo: Condor Hero,TV,26,7.53,4777
960,Shin Chou Kyou Ryo: Condor Hero II,TV,26,7.51,2151
961,Virtua Fighter,TV,35,7.13,3875
962,Aria The Natural,TV,26,8.3,39596
964,Hit wo Nerae!,TV,8,5.64,3772
965,Yoshinaga-san&#039;chi no Gargoyle,TV,13,6.9,3204
966,Crayon Shin-chan,TV,0,7.73,26267
967,Hokuto no Ken,TV,109,7.99,40271
968,Kakutou Bijin Wulong: Rebirth,TV,25,7.12,1895
969,Tsubasa Chronicle 2nd Season,TV,26,7.7,79166
970,Yokoyama Mitsuteru Sangokushi,TV,47,7.49,2849
971,Astro Boy: Tetsuwan Atom,TV,50,7.02,9331
972,Bible Black Gaiden,OVA,2,6.89,14478
973,Glass no Kantai: La Legende du Vent de l&#039;Univers,TV,24,6.69,8052
974,Dead Leaves,Movie,1,7.28,40717
975,Yokohama Kaidashi Kikou,OVA,2,7.37,12389
976,Yokohama Kaidashi Kikou: Quiet Country Cafe,OVA,2,7.36,7609
977,Ginga Teikoku no Metsubou Gaiden: Aoki Ookami-tachi no Densetsu,OVA,1,5.53,4559
978,Change!! Getter Robo: Sekai Saigo no Hi,OVA,13,7.84,5606
979,Street Fighter Zero The Animation,Movie,1,6.69,10118
980,Rikujou Bouei-tai Mao-chan,TV,26,6.4,2934
981,Ichigo 100% OVA,OVA,4,7.03,19508
982,Cosplay Complex,OVA,3,5.99,8706
983,Cosplay Complex: Extra Identification,OVA,1,5.9,2145
984,Dragon Ball Z: Saiya-jin Zetsumetsu Keikaku,OVA,2,7.08,21043
985,Dragon Ball Z Special 2: Zetsubou e no Hankou!! Nokosareta Chousenshi - Gohan to Trunks,Special,1,7.82,43673
986,Dragon Ball Z Special 1: Tatta Hitori no Saishuu Kessen,Special,1,7.75,46276
987,Dragon Ball GT: Goku Gaiden! Yuuki no Akashi wa Suushinchuu,Special,1,6.75,32853
988,Shinshaku Sengoku Eiyuu Densetsu: Sanada Juu Yuushi The Animation,TV,12,6.51,1006
989,Shinshaku Sengoku Eiyuu Densetsu: Sanada Juu Yuushi,Special,1,6.18,560
990,Kamisama Kazoku,TV,13,7.27,32828
991,Usagi-chan de Cue!!,OVA,3,5.79,3276
992,Dual Parallel! Trouble Adventures,TV,13,7.17,10636
993,Dual Parallel! Trouble Adventures Special,Special,1,7.02,3631
994,Sin in the Rain,OVA,1,5.22,1674
995,Prince of Tennis: The National Tournament,OVA,13,8.09,25170
996,Bishoujo Senshi Sailor Moon: Sailor Stars,TV,34,7.99,52586
997,Bishoujo Senshi Sailor Moon S: Kaguya Hime no Koibito,Movie,1,7.76,29394
998,Blue Seed,TV,26,7.13,15194
999,Blue Seed 2,OVA,3,6.6,3790
1000,Uchuu Kaizoku Captain Harlock,TV,42,7.87,14869
1001,Tide-Line Blue Special,Special,1,6.83,1345
1002,Top wo Nerae 2! Diebuster,OVA,6,7.81,38691
1003,Aa! Megami-sama! (TV) Specials,Special,3,7.61,19257
1004,Kanojo to Kanojo no Neko,OVA,1,7.52,53463
1005,Star Ocean EX,TV,26,6.69,9024
1006,Tenchi Muyou! in Love,Movie,1,7.52,14318
1007,Ranma ½ OVA,OVA,6,7.87,16804
1008,Ranma ½ Specials,OVA,2,7.78,11084
1009,Battle Spirits: Ryuuko no Ken,OVA,1,4.89,1708
1010,Ranma ½: Chou Musabetsu Kessen! Ranma Team vs. Densetsu no Houou,Movie,1,7.5,9597
1011,Ranma ½ Super,OVA,3,7.79,9936
1012,Sexy Commando Gaiden: Sugoiyo!! Masaru-san Specials,Special,2,6.67,1029
1013,Le Chevalier D&#039;Eon,TV,24,7.36,33035
1014,Chicchana Yukitsukai Sugar Specials,Special,2,7.09,3902
1015,Full Metal Panic! The Second Raid: Wari to Hima na Sentaichou no Ichinichi,Special,1,7.78,51688
1016,Gunnm,OVA,2,7.26,22648
1017,Majutsushi Orphen,TV,24,7.3,20105
1018,Majutsushi Orphen: Revenge,TV,23,6.94,9126
1019,Honoo no Mirage,TV,13,6.74,12835
1020,Honoo no Mirage: Minagiwa no Hangyakusha,OVA,3,7.15,6006
1021,Kaikan Phrase,TV,44,7.55,8142
1022,Generator Gawl,TV,12,7.13,5457
1023,Wolf&#039;s Rain OVA,OVA,4,8.13,37679
1024,Weiß Kreuz OVA,OVA,2,7.02,4296
1025,Kachou Ouji,TV,13,7.16,16111
1026,Yakumo Tatsu,OVA,2,6.25,2427
1027,Psychic Force,OVA,2,5.71,1069
1028,Arete Hime,Movie,1,7.09,6042
1029,Omoide Poroporo,Movie,1,7.64,39589
1030,Heisei Tanuki Gassen Ponpoko,Movie,1,7.42,34263
1031,Hanare Toride no Yonna,Movie,1,5.26,1748
1032,Kumo no You ni Kaze no You ni,Movie,1,7.03,3536
1033,Sennen Joyuu,Movie,1,8.34,58492
1034,Ouritsu Uchuugun: Honneamise no Tsubasa,Movie,1,7.72,18469
1035,Patalliro Saiyuuki!,TV,26,6.88,1996
1036,Kashou no Tsuki: Aki Kyougen,OVA,2,6.11,3621
1037,Saint Beast: Seijuu Kourin-hen,TV,6,6.09,6177
1038,Mizuiro,OVA,2,6.07,1383
1039,Mizuiro (2003),OVA,2,6.57,2325
1040,Mizuiro Jidai,TV,47,7.01,1519
1041,Zetsuai 1989,OVA,1,6.69,7117
1042,Bronze: Zetsuai Since 1989,OVA,1,6.67,6824
1043,Tokyo Babylon,OVA,2,6.82,11730
1044,Taiyou no Ouji: Horus no Daibouken,Movie,1,6.63,3717
1045,Elf wo Karu Mono-tachi,TV,12,7.16,13581
1046,Elf wo Karu Mono-tachi II,TV,12,7.15,8004
1047,On Your Mark,Music,1,7.6,13661
1048,The SoulTaker: Tamashii-gari,TV,13,6.5,15796
1049,Cello Hiki no Gauche (1982),Movie,1,7.08,6524
1050,Bobobo-bo Bo-bobo,TV,76,7.54,39041
1051,Ao no 6-gou,OVA,4,7.16,29487
1052,Tokyo Juushouden,OVA,3,5.67,1001
1053,Tokyo Daigaku Monogatari,OVA,2,5.29,1493
1055,Blame!,ONA,6,6.2,13802
1056,Good Morning Call,OVA,1,6.26,3970
1057,Ippatsu Kiki Musume,TV,16,6.44,3188
1058,Kidou Shinsengumi Moeyo Ken,OVA,4,5.81,1114
1059,Mutant Turtles: Choujin Densetsu-hen,OVA,2,5.45,1660
1060,Oruchuban Ebichu,TV,24,7.52,21109
1062,Nekojiru Gekijou Jirujiru Original,TV,27,6.67,6303
1064,Mazinkaiser,OVA,7,7.47,4681
1065,Touch,TV,101,8.16,12833
1066,Shakugan no Shana Specials,Special,4,7.22,27261
1067,Kishin Houkou Demonbane (TV),TV,12,6.71,25443
1068,Chou Denji Robo Combattler V,TV,54,6.93,1369
1069,Chou Denji Machine Voltes V,TV,40,7.54,3201
1070,Love Get Chu,TV,25,6.74,5725
1071,Memories Off #5 Togireta Film The Animation,OVA,1,6.34,2068
1072,Sweat Punch,OVA,5,7.62,26679
1074,Naruto Narutimate Hero 3: Tsuini Gekitotsu! Jounin vs. Genin!! Musabetsu Dairansen taikai Kaisai!!,OVA,1,6.87,45188
1075,Netrun-mon the Movie,OVA,1,5.42,961
1076,Wizardry,OVA,1,5.88,991
1078,Cardcaptor Sakura: Leave It to Kero-chan,Movie,1,7.46,20410
1079,Armitage III,OVA,4,7.2,14930
1080,Sentou Yousei Yukikaze,OVA,5,7.28,9957
1081,Space Pirate Captain Herlock: Outside Legend - The Endless Odyssey,OVA,13,7.47,3499
1082,Hikari to Mizu no Daphne,TV,24,6.87,8876
